gene_key	gene_name	chrom	start	end	strand	source	tax_id	entrez_gene_id
948108	yibA	NC_000913.3	3766337	3767179	+	RefSeq	511145	948108
948111	yibG	NC_000913.3	3768177	3768638	+	RefSeq	511145	948111
5061524	yibV	NC_000913.3	3769345	3769680	+	RefSeq	511145	5061524
948110	yibH	NC_000913.3	3770243	3771379	-	RefSeq	511145	948110
948109	yibI	NC_000913.3	3771382	3771744	-	RefSeq	511145	948109
948118	mtlA	NC_000913.3	3772281	3774194	+	RefSeq	511145	948118
948117	mtlD	NC_000913.3	3774424	3775572	+	RefSeq	511145	948117
948116	mtlR	NC_000913.3	3775572	3776159	+	RefSeq	511145	948116
1450299	yibT	NC_000913.3	3776171	3776380	-	RefSeq	511145	1450299
948115	yibL	NC_000913.3	3776665	3777027	+	RefSeq	511145	948115
948114	lldP	NC_000913.3	3777399	3779054	+	RefSeq	511145	948114
948122	lldR	NC_000913.3	3779054	3779830	+	RefSeq	511145	948122
948121	lldD	NC_000913.3	3779827	3781017	+	RefSeq	511145	948121
948119	trmL	NC_000913.3	3781215	3781688	+	RefSeq	511145	948119
948126	cysE	NC_000913.3	3781741	3782562	-	RefSeq	511145	948126
948125	gpsA	NC_000913.3	3782642	3783661	-	RefSeq	511145	948125
948123	secB	NC_000913.3	3783661	3784128	-	RefSeq	511145	948123
948132	grxC	NC_000913.3	3784191	3784442	-	RefSeq	511145	948132
948131	yibN	NC_000913.3	3784584	3785015	-	RefSeq	511145	948131
948130	gpmM	NC_000913.3	3785260	3786804	+	RefSeq	511145	948130
948129	envC	NC_000913.3	3786838	3788097	+	RefSeq	511145	948129
948128	yibQ	NC_000913.3	3788101	3789060	+	RefSeq	511145	948128
948140	waaH	NC_000913.3	3789047	3790081	-	RefSeq	511145	948140
948139	tdh	NC_000913.3	3790320	3791345	-	RefSeq	511145	948139
948138	kbl	NC_000913.3	3791355	3792551	-	RefSeq	511145	948138
948137	htrL	NC_000913.3	3792826	3793683	-	RefSeq	511145	948137
948134	rfaD	NC_000913.3	3793987	3794919	+	RefSeq	511145	948134
948135	waaF	NC_000913.3	3794929	3795975	+	RefSeq	511145	948135
948136	waaC	NC_000913.3	3795979	3796938	+	RefSeq	511145	948136
948148	waaL	NC_000913.3	3796948	3798207	+	RefSeq	511145	948148
63925658	yibX	NC_000913.3	3797772	3798014	-	RefSeq	511145	63925658
63925659	yibY	NC_000913.3	3798039	3798149	-	RefSeq	511145	63925659
948147	waaU	NC_000913.3	3798239	3799312	-	RefSeq	511145	948147
948146	waaZ	NC_000913.3	3799345	3800196	-	RefSeq	511145	948146
948145	waaY	NC_000913.3	3800267	3800965	-	RefSeq	511145	948145
948142	waaJ	NC_000913.3	3800983	3801999	-	RefSeq	511145	948142
948143	waaO	NC_000913.3	3802039	3803058	-	RefSeq	511145	948143
948144	waaB	NC_000913.3	3803058	3804137	-	RefSeq	511145	948144
948151	waaS	NC_000913.3	3804181	3805116	-	RefSeq	511145	948151
948150	waaP	NC_000913.3	3805153	3805950	-	RefSeq	511145	948150
948149	waaG	NC_000913.3	3805943	3807067	-	RefSeq	511145	948149
948155	waaQ	NC_000913.3	3807064	3808098	-	RefSeq	511145	948155
63925660	rirA	NC_000913.3	3808166	3808238	-	RefSeq	511145	63925660
949048	waaA	NC_000913.3	3808540	3809817	+	RefSeq	511145	949048
947386	coaD	NC_000913.3	3809825	3810304	+	RefSeq	511145	947386
946765	mutM	NC_000913.3	3810343	3811152	-	RefSeq	511145	946765
946318	rpmG	NC_000913.3	3811250	3811417	-	RefSeq	511145	946318
946941	rpmB	NC_000913.3	3811438	3811674	-	RefSeq	511145	946941
948968	yicR	NC_000913.3	3811891	3812559	-	RefSeq	511145	948968
949047	dfp	NC_000913.3	3812731	3813951	+	RefSeq	511145	949047
948607	dut	NC_000913.3	3813929	3814387	+	RefSeq	511145	948607
948158	slmA	NC_000913.3	3814494	3815090	+	RefSeq	511145	948158
948157	pyrE	NC_000913.3	3815127	3815768	-	RefSeq	511145	948157
948156	rph	NC_000913.3	3815863	3816549	-	RefSeq	511145	948156
948154	yicC	NC_000913.3	3816676	3817539	+	RefSeq	511145	948154
948153	dinD	NC_000913.3	3817760	3818584	+	RefSeq	511145	948153
948165	yicG	NC_000913.3	3818874	3819491	+	RefSeq	511145	948165
948164	ligB	NC_000913.3	3819488	3821170	-	RefSeq	511145	948164
948163	gmk	NC_000913.3	3821428	3822051	+	RefSeq	511145	948163
948160	rpoZ	NC_000913.3	3822106	3822381	+	RefSeq	511145	948160
948159	spoT	NC_000913.3	3822400	3824508	+	RefSeq	511145	948159
948161	trmH	NC_000913.3	3824515	3825204	+	RefSeq	511145	948161
948162	recG	NC_000913.3	3825210	3827291	+	RefSeq	511145	948162
948166	gltS	NC_000913.3	3827460	3828665	-	RefSeq	511145	948166
948172	xanP	NC_000913.3	3828945	3830336	+	RefSeq	511145	948172
948171	yicH	NC_000913.3	3830457	3832166	+	RefSeq	511145	948171
948169	yicI	NC_000913.3	3832219	3834537	-	RefSeq	511145	948169
948168	yicJ	NC_000913.3	3834547	3835929	-	RefSeq	511145	948168
948167	selC	NC_000913.3	3836222	3836316	+	RefSeq	511145	948167
948177	setC	NC_000913.3	3836953	3838137	+	RefSeq	511145	948177
948176	yicL	NC_000913.3	3838248	3839171	+	RefSeq	511145	948176
63925661	yicU	NC_000913.3	3838642	3838701	-	RefSeq	511145	63925661
948175	nlpA	NC_000913.3	3839175	3839993	-	RefSeq	511145	948175
1450300	yicS	NC_000913.3	3840215	3840508	+	RefSeq	511145	1450300
948213	nepI	NC_000913.3	3840549	3841739	-	RefSeq	511145	948213
948173	yicN	NC_000913.3	3841950	3842402	-	RefSeq	511145	948173
948174	adeQ	NC_000913.3	3842455	3843789	-	RefSeq	511145	948174
948210	adeD	NC_000913.3	3843964	3845730	+	RefSeq	511145	948210
71004574	uhpU	NC_000913.3	3845730	3845995	-	RefSeq	511145	71004574
948201	uhpT	NC_000913.3	3845776	3847167	-	RefSeq	511145	948201
948184	uhpC	NC_000913.3	3847305	3848624	-	RefSeq	511145	948184
948195	uhpB	NC_000913.3	3848634	3850136	-	RefSeq	511145	948195
948178	uhpA	NC_000913.3	3850136	3850726	-	RefSeq	511145	948178
948183	ilvN	NC_000913.3	3850802	3851092	-	RefSeq	511145	948183
948182	ilvB	NC_000913.3	3851096	3852784	-	RefSeq	511145	948182
948181	ivbL	NC_000913.3	3852890	3852988	-	RefSeq	511145	948181
5061525	istR	NC_000913.3	3853118	3853257	-	RefSeq	511145	5061525
5061527	tisB	NC_000913.3	3853553	3853642	+	RefSeq	511145	5061527
63925662	ysdE	NC_000913.3	3853766	3853840	-	RefSeq	511145	63925662
948180	emrD	NC_000913.3	3853922	3855106	+	RefSeq	511145	948180
948179	yidF	NC_000913.3	3855114	3855611	-	RefSeq	511145	948179
948191	yidG	NC_000913.3	3855608	3855970	-	RefSeq	511145	948191
948190	yidH	NC_000913.3	3855960	3856307	-	RefSeq	511145	948190
948189	yidI	NC_000913.3	3856415	3856864	+	RefSeq	511145	948189
948188	yidJ	NC_000913.3	3856911	3858404	-	RefSeq	511145	948188
948185	yidK	NC_000913.3	3858401	3860116	-	RefSeq	511145	948185
948186	yidL	NC_000913.3	3860283	3861176	+	RefSeq	511145	948186
2847722	glvB	NC_000913.3	3861987	3862472	-	RefSeq	511145	2847722
2847721	glvC	NC_000913.3	3862497	3863603	-	RefSeq	511145	2847721
948194	yidP	NC_000913.3	3863899	3864615	+	RefSeq	511145	948194
948193	yidE	NC_000913.3	3864612	3866273	-	RefSeq	511145	948193
948192	ibpB	NC_000913.3	3866469	3866897	-	RefSeq	511145	948192
948200	ibpA	NC_000913.3	3867009	3867422	-	RefSeq	511145	948200
948199	yidQ	NC_000913.3	3867728	3868060	+	RefSeq	511145	948199
948198	yidR	NC_000913.3	3868062	3869309	-	RefSeq	511145	948198
948197	cbrA	NC_000913.3	3869377	3870441	+	RefSeq	511145	948197
948196	dgoT	NC_000913.3	3870438	3871730	-	RefSeq	511145	948196
2847765	dgoD	NC_000913.3	3871850	3872998	-	RefSeq	511145	2847765
2847766	dgoA	NC_000913.3	3872995	3873612	-	RefSeq	511145	2847766
948207	dgoK	NC_000913.3	3873596	3874474	-	RefSeq	511145	948207
2847767	dgoR	NC_000913.3	3874471	3875160	-	RefSeq	511145	2847767
948202	yidX	NC_000913.3	3875438	3876094	+	RefSeq	511145	948202
948204	yidA	NC_000913.3	3876140	3876952	-	RefSeq	511145	948204
948212	yidB	NC_000913.3	3877067	3877465	-	RefSeq	511145	948212
948211	gyrB	NC_000913.3	3877705	3880119	-	RefSeq	511145	948211
948209	recF	NC_000913.3	3880148	3881221	-	RefSeq	511145	948209
948218	dnaN	NC_000913.3	3881221	3882321	-	RefSeq	511145	948218
948217	dnaA	NC_000913.3	3882326	3883729	-	RefSeq	511145	948217
38094975	ysdD	NC_000913.3	3884026	3884106	+	RefSeq	511145	38094975
948216	rpmH	NC_000913.3	3884336	3884476	+	RefSeq	511145	948216
948215	rnpA	NC_000913.3	3884493	3884852	+	RefSeq	511145	948215
1450303	yidD	NC_000913.3	3884816	3885073	+	RefSeq	511145	1450303
948214	yidC	NC_000913.3	3885076	3886722	+	RefSeq	511145	948214
948222	mnmE	NC_000913.3	3886828	3888192	+	RefSeq	511145	948222
948223	tnaC	NC_000913.3	3888435	3888509	+	RefSeq	511145	948223
948221	tnaA	NC_000913.3	3888730	3890145	+	RefSeq	511145	948221
948220	tnaB	NC_000913.3	3890236	3891483	+	RefSeq	511145	948220
948219	mdtL	NC_000913.3	3891615	3892790	+	RefSeq	511145	948219
948227	yidZ	NC_000913.3	3892765	3893724	+	RefSeq	511145	948227
948226	yieE	NC_000913.3	3893881	3894630	+	RefSeq	511145	948226
948225	yieF	NC_000913.3	3894652	3895218	+	RefSeq	511145	948225
948224	adeP	NC_000913.3	3895272	3896609	-	RefSeq	511145	948224
948232	yieH	NC_000913.3	3896774	3897439	+	RefSeq	511145	948232
948231	cbrB	NC_000913.3	3897506	3897973	+	RefSeq	511145	948231
948230	cbrC	NC_000913.3	3898022	3898609	+	RefSeq	511145	948230
948229	yieK	NC_000913.3	3898671	3899393	-	RefSeq	511145	948229
948272	yieL	NC_000913.3	3899408	3900577	-	RefSeq	511145	948272
948228	bglH	NC_000913.3	3900604	3902220	-	RefSeq	511145	948228
948234	bglB	NC_000913.3	3902289	3903701	-	RefSeq	511145	948234
948236	bglF	NC_000913.3	3903720	3905597	-	RefSeq	511145	948236
948235	bglG	NC_000913.3	3905731	3906567	-	RefSeq	511145	948235
948233	phoU	NC_000913.3	3906853	3907578	-	RefSeq	511145	948233
948240	pstB	NC_000913.3	3907593	3908366	-	RefSeq	511145	948240
948239	pstA	NC_000913.3	3908549	3909439	-	RefSeq	511145	948239
948238	pstC	NC_000913.3	3909439	3910398	-	RefSeq	511145	948238
948237	pstS	NC_000913.3	3910485	3911525	-	RefSeq	511145	948237
948241	glmS	NC_000913.3	3911839	3913668	-	RefSeq	511145	948241
948246	glmU	NC_000913.3	3913830	3915200	-	RefSeq	511145	948246
948245	atpC	NC_000913.3	3915553	3915972	-	RefSeq	511145	948245
948244	atpD	NC_000913.3	3915993	3917375	-	RefSeq	511145	948244
948243	atpG	NC_000913.3	3917402	3918265	-	RefSeq	511145	948243
948242	atpA	NC_000913.3	3918316	3919857	-	RefSeq	511145	948242
948254	atpH	NC_000913.3	3919870	3920403	-	RefSeq	511145	948254
948247	atpF	NC_000913.3	3920418	3920888	-	RefSeq	511145	948247
948253	atpE	NC_000913.3	3920950	3921189	-	RefSeq	511145	948253
948252	atpB	NC_000913.3	3921236	3922051	-	RefSeq	511145	948252
948251	atpI	NC_000913.3	3922060	3922440	-	RefSeq	511145	948251
948250	rsmG	NC_000913.3	3923057	3923680	-	RefSeq	511145	948250
948248	mnmG	NC_000913.3	3923744	3925633	-	RefSeq	511145	948248
948249	mioC	NC_000913.3	3926012	3926455	-	RefSeq	511145	948249
948259	asnC	NC_000913.3	3926545	3927003	-	RefSeq	511145	948259
948258	asnA	NC_000913.3	3927155	3928147	+	RefSeq	511145	948258
948257	viaA	NC_000913.3	3928152	3929603	-	RefSeq	511145	948257
948256	ravA	NC_000913.3	3929597	3931093	-	RefSeq	511145	948256
948255	kup	NC_000913.3	3931316	3933184	+	RefSeq	511145	948255
948267	rbsD	NC_000913.3	3933351	3933770	+	RefSeq	511145	948267
948264	rbsA	NC_000913.3	3933778	3935283	+	RefSeq	511145	948264
948262	rbsC	NC_000913.3	3935288	3936253	+	RefSeq	511145	948262
948261	rbsB	NC_000913.3	3936278	3937168	+	RefSeq	511145	948261
71004575	rbsZ	NC_000913.3	3937045	3937278	+	RefSeq	511145	71004575
948260	rbsK	NC_000913.3	3937294	3938223	+	RefSeq	511145	948260
948266	rbsR	NC_000913.3	3938227	3939219	+	RefSeq	511145	948266
948265	hsrA	NC_000913.3	3939185	3940612	-	RefSeq	511145	948265
948263	yieP	NC_000913.3	3940635	3941327	-	RefSeq	511145	948263
948270	rrsC	NC_000913.3	3941808	3943349	+	RefSeq	511145	948270
948271	gltU	NC_000913.3	3943435	3943510	+	RefSeq	511145	948271
948268	rrlC	NC_000913.3	3943704	3946607	+	RefSeq	511145	948268
948273	rrfC	NC_000913.3	3946700	3946819	+	RefSeq	511145	948273
948276	aspT	NC_000913.3	3946872	3946948	+	RefSeq	511145	948276
948275	trpT	NC_000913.3	3946957	3947032	+	RefSeq	511145	948275
2847698	hdfR	NC_000913.3	3947128	3947967	-	RefSeq	511145	2847698
948274	maoP	NC_000913.3	3948086	3948424	+	RefSeq	511145	948274
948282	yifB	NC_000913.3	3948449	3949969	-	RefSeq	511145	948282
948283	ilvL	NC_000913.3	3950322	3950420	+	RefSeq	511145	948283
7751639	ilvX	NC_000913.3	3950507	3950557	+	RefSeq	511145	7751639
948279	ilvM	NC_000913.3	3952201	3952464	+	RefSeq	511145	948279
948278	ilvE	NC_000913.3	3952484	3953413	+	RefSeq	511145	948278
948277	ilvD	NC_000913.3	3953478	3955328	+	RefSeq	511145	948277
948287	ilvA	NC_000913.3	3955331	3956875	+	RefSeq	511145	948287
948284	ilvY	NC_000913.3	3956927	3957820	-	RefSeq	511145	948284
948286	ilvC	NC_000913.3	3957970	3959445	+	RefSeq	511145	948286
948285	ppiC	NC_000913.3	3959532	3959813	-	RefSeq	511145	948285
948292	rep	NC_000913.3	3960677	3962698	+	RefSeq	511145	948292
948291	gpp	NC_000913.3	3962745	3964229	-	RefSeq	511145	948291
948290	rhlB	NC_000913.3	3964365	3965630	-	RefSeq	511145	948290
948289	trxA	NC_000913.3	3965761	3966090	+	RefSeq	511145	948289
948288	rhoL	NC_000913.3	3966231	3966332	+	RefSeq	511145	948288
948297	rho	NC_000913.3	3966417	3967676	+	RefSeq	511145	948297
948789	wecA	NC_000913.3	3967916	3969019	+	RefSeq	511145	948789
944815	wzzE	NC_000913.3	3969031	3970077	+	RefSeq	511145	944815
944789	wecB	NC_000913.3	3970133	3971263	+	RefSeq	511145	944789
948977	wecC	NC_000913.3	3971260	3972522	+	RefSeq	511145	948977
948300	rffG	NC_000913.3	3972522	3973589	+	RefSeq	511145	948300
948299	rffH	NC_000913.3	3973608	3974489	+	RefSeq	511145	948299
948298	rffC	NC_000913.3	3974467	3975141	+	RefSeq	511145	948298
948296	wecE	NC_000913.3	3975146	3976276	+	RefSeq	511145	948296
948294	wzxE	NC_000913.3	3976278	3977528	+	RefSeq	511145	948294
2847677	wecF	NC_000913.3	3977525	3978604	+	RefSeq	511145	2847677
948293	wzyE	NC_000913.3	3978601	3979953	+	RefSeq	511145	948293
948301	rffM	NC_000913.3	3979956	3980696	+	RefSeq	511145	948301
945400	thrP	NC_000913.3	3980887	3982272	+	RefSeq	511145	945400
945107	argX	NC_000913.3	3982375	3982451	+	RefSeq	511145	945107
948305	hisR	NC_000913.3	3982509	3982585	+	RefSeq	511145	948305
948304	leuT	NC_000913.3	3982606	3982692	+	RefSeq	511145	948304
948303	proM	NC_000913.3	3982735	3982811	+	RefSeq	511145	948303
949013	aslB	NC_000913.3	3982958	3984193	+	RefSeq	511145	949013
949015	aslA	NC_000913.3	3984352	3986007	-	RefSeq	511145	949015
2847678	glmZ	NC_000913.3	3986432	3986603	+	RefSeq	511145	2847678
948311	hemY	NC_000913.3	3986686	3987882	-	RefSeq	511145	948311
948446	hemX	NC_000913.3	3987885	3989066	-	RefSeq	511145	948446
948587	hemD	NC_000913.3	3989088	3989828	-	RefSeq	511145	948587
947759	hemC	NC_000913.3	3989825	3990766	-	RefSeq	511145	947759
947755	cyaA	NC_000913.3	3991153	3993699	+	RefSeq	511145	947755
947754	cyaY	NC_000913.3	3993739	3994059	-	RefSeq	511145	947754
948475	yzcX	NC_000913.3	3993850	3994335	+	RefSeq	511145	948475
1450304	lptM	NC_000913.3	3994522	3994725	+	RefSeq	511145	1450304
948364	dapF	NC_000913.3	3994762	3995586	+	RefSeq	511145	948364
948359	yigA	NC_000913.3	3995583	3996290	+	RefSeq	511145	948359
948355	xerC	NC_000913.3	3996287	3997183	+	RefSeq	511145	948355
948357	yigB	NC_000913.3	3997183	3997899	+	RefSeq	511145	948357
948347	uvrD	NC_000913.3	3997983	4000145	+	RefSeq	511145	948347
2847679	yigE	NC_000913.3	4000292	4001056	-	RefSeq	511145	2847679
63925663	ysgD	NC_000913.3	4001218	4001274	+	RefSeq	511145	63925663
948351	corA	NC_000913.3	4001426	4002376	+	RefSeq	511145	948351
948340	yigF	NC_000913.3	4002419	4002799	-	RefSeq	511145	948340
948344	yigG	NC_000913.3	4002813	4003193	-	RefSeq	511145	948344
948330	rarD	NC_000913.3	4003288	4004178	-	RefSeq	511145	948330
948338	yigI	NC_000913.3	4004230	4004697	-	RefSeq	511145	948338
948307	pldA	NC_000913.3	4004862	4005731	+	RefSeq	511145	948307
948318	recQ	NC_000913.3	4005864	4007693	+	RefSeq	511145	948318
948317	rhtC	NC_000913.3	4007757	4008377	+	RefSeq	511145	948317
948316	rhtB	NC_000913.3	4008439	4009059	-	RefSeq	511145	948316
948314	pldB	NC_000913.3	4009170	4010192	+	RefSeq	511145	948314
2847768	yigL	NC_000913.3	4010200	4011000	+	RefSeq	511145	2847768
948309	bioP	NC_000913.3	4011076	4011975	+	RefSeq	511145	948309
948310	metR	NC_000913.3	4011863	4012816	-	RefSeq	511145	948310
948323	metE	NC_000913.3	4013053	4015314	+	RefSeq	511145	948323
948320	ysgA	NC_000913.3	4015354	4016169	-	RefSeq	511145	948320
948987	udp	NC_000913.3	4016431	4017192	+	RefSeq	511145	948987
948966	rmuC	NC_000913.3	4017333	4018760	+	RefSeq	511145	948966
948926	ubiE	NC_000913.3	4018855	4019610	+	RefSeq	511145	948926
948915	ubiJ	NC_000913.3	4019624	4020229	+	RefSeq	511145	948915
14678511	esrE	NC_000913.3	4019978	4020229	+	RefSeq	511145	14678511
948322	ubiB	NC_000913.3	4020226	4021866	+	RefSeq	511145	948322
948321	tatA	NC_000913.3	4021945	4022214	+	RefSeq	511145	948321
948319	tatB	NC_000913.3	4022218	4022733	+	RefSeq	511145	948319
948328	tatC	NC_000913.3	4022736	4023512	+	RefSeq	511145	948328
2847752	tatD	NC_000913.3	4023554	4024336	+	RefSeq	511145	2847752
948327	rfaH	NC_000913.3	4024333	4024821	-	RefSeq	511145	948327
948326	ubiD	NC_000913.3	4024988	4026481	+	RefSeq	511145	948326
948325	fre	NC_000913.3	4026527	4027228	+	RefSeq	511145	948325
948324	fadA	NC_000913.3	4027609	4028772	-	RefSeq	511145	948324
948336	fadB	NC_000913.3	4028782	4030971	-	RefSeq	511145	948336
948335	pepQ	NC_000913.3	4031161	4032492	+	RefSeq	511145	948335
948334	yigZ	NC_000913.3	4032492	4033106	+	RefSeq	511145	948334
948333	trkH	NC_000913.3	4033145	4034596	+	RefSeq	511145	948333
948331	hemG	NC_000913.3	4034608	4035153	+	RefSeq	511145	948331
948332	rrsA	NC_000913.3	4035531	4037072	+	RefSeq	511145	948332
948339	ileT	NC_000913.3	4037141	4037217	+	RefSeq	511145	948339
948337	alaT	NC_000913.3	4037260	4037335	+	RefSeq	511145	948337
948341	rrlA	NC_000913.3	4037519	4040423	+	RefSeq	511145	948341
948345	rrfA	NC_000913.3	4040517	4040636	+	RefSeq	511145	948345
948343	mobB	NC_000913.3	4040906	4041433	-	RefSeq	511145	948343
948349	mobA	NC_000913.3	4041415	4041999	-	RefSeq	511145	948349
948348	yihD	NC_000913.3	4042069	4042338	+	RefSeq	511145	948348
948346	srkA	NC_000913.3	4042415	4043401	+	RefSeq	511145	948346
948353	dsbA	NC_000913.3	4043418	4044044	+	RefSeq	511145	948353
948352	yihF	NC_000913.3	4044199	4045629	+	RefSeq	511145	948352
948350	yihG	NC_000913.3	4045670	4046602	-	RefSeq	511145	948350
948356	polA	NC_000913.3	4046966	4049752	+	RefSeq	511145	948356
948354	spf	NC_000913.3	4049899	4050009	+	RefSeq	511145	948354
302211668	spfP	NC_000913.3	4049917	4049964	+	RefSeq	511145	302211668
948358	yihA	NC_000913.3	4050133	4050765	-	RefSeq	511145	948358
2847776	csrC	NC_000913.3	4051036	4051281	+	RefSeq	511145	2847776
948363	yihI	NC_000913.3	4051347	4051856	+	RefSeq	511145	948363
948362	hemN	NC_000913.3	4052045	4053418	+	RefSeq	511145	948362
7751621	yshB	NC_000913.3	4053647	4053757	-	RefSeq	511145	7751621
948361	glnG	NC_000913.3	4053869	4055278	-	RefSeq	511145	948361
948360	glnL	NC_000913.3	4055290	4056339	-	RefSeq	511145	948360
302211669	glnZ	NC_000913.3	4056428	4056621	-	RefSeq	511145	302211669
948370	glnA	NC_000913.3	4056625	4058034	-	RefSeq	511145	948370
948369	bipA	NC_000913.3	4058407	4060230	+	RefSeq	511145	948369
948368	yihL	NC_000913.3	4060447	4061157	+	RefSeq	511145	948368
948367	yihM	NC_000913.3	4061165	4062145	+	RefSeq	511145	948367
948365	yihN	NC_000913.3	4062247	4063512	+	RefSeq	511145	948365
948366	ompL	NC_000913.3	4063603	4064295	-	RefSeq	511145	948366
948377	yihO	NC_000913.3	4064363	4065766	-	RefSeq	511145	948377
948371	yihP	NC_000913.3	4065809	4067194	-	RefSeq	511145	948371
948376	yihQ	NC_000913.3	4067240	4069276	-	RefSeq	511145	948376
948375	yihR	NC_000913.3	4069475	4070401	-	RefSeq	511145	948375
948374	yihS	NC_000913.3	4070515	4071756	-	RefSeq	511145	948374
948373	yihT	NC_000913.3	4071773	4072651	-	RefSeq	511145	948373
948372	yihU	NC_000913.3	4072675	4073571	-	RefSeq	511145	948372
948382	yihV	NC_000913.3	4073739	4074635	+	RefSeq	511145	948382
948381	csqR	NC_000913.3	4074669	4075454	+	RefSeq	511145	948381
948380	yihX	NC_000913.3	4075553	4076152	+	RefSeq	511145	948380
948379	yihY	NC_000913.3	4076146	4077018	+	RefSeq	511145	948379
948378	dtd	NC_000913.3	4077015	4077452	+	RefSeq	511145	948378
948387	fabY	NC_000913.3	4077449	4078438	+	RefSeq	511145	948387
948386	yiiE	NC_000913.3	4079291	4079509	+	RefSeq	511145	948386
948385	yiiF	NC_000913.3	4079751	4079969	+	RefSeq	511145	948385
948384	fdhE	NC_000913.3	4080299	4081228	-	RefSeq	511145	948384
948383	fdoI	NC_000913.3	4081225	4081860	-	RefSeq	511145	948383
948395	fdoH	NC_000913.3	4081857	4082759	-	RefSeq	511145	948395
948394	fdoG	NC_000913.3	4082772	4085822	-	RefSeq	511145	948394
948393	fdhD	NC_000913.3	4086016	4086849	+	RefSeq	511145	948393
948392	yiiG	NC_000913.3	4087002	4088057	+	RefSeq	511145	948392
948389	frvR	NC_000913.3	4088107	4089855	-	RefSeq	511145	948389
948388	frvX	NC_000913.3	4089855	4090925	-	RefSeq	511145	948388
948390	frvB	NC_000913.3	4090915	4092366	-	RefSeq	511145	948390
948391	frvA	NC_000913.3	4092377	4092823	-	RefSeq	511145	948391
948402	rhaM	NC_000913.3	4093124	4093438	-	RefSeq	511145	948402
948401	rhaD	NC_000913.3	4093448	4094272	-	RefSeq	511145	948401
948400	rhaA	NC_000913.3	4094723	4095982	-	RefSeq	511145	948400
948399	rhaB	NC_000913.3	4095979	4097448	-	RefSeq	511145	948399
948397	rhaS	NC_000913.3	4097736	4098572	+	RefSeq	511145	948397
948396	rhaR	NC_000913.3	4098646	4099494	+	RefSeq	511145	948396
948398	rhaT	NC_000913.3	4099491	4100525	-	RefSeq	511145	948398
948403	sodA	NC_000913.3	4100810	4101430	+	RefSeq	511145	948403
948407	kdgT	NC_000913.3	4101690	4102673	+	RefSeq	511145	948407
948406	yiiM	NC_000913.3	4102822	4103496	+	RefSeq	511145	948406
948405	cpxA	NC_000913.3	4103602	4104975	-	RefSeq	511145	948405
948404	cpxR	NC_000913.3	4104972	4105670	-	RefSeq	511145	948404
2847688	cpxP	NC_000913.3	4105820	4106320	+	RefSeq	511145	2847688
38094976	cpxQ	NC_000913.3	4106330	4106387	+	RefSeq	511145	38094976
948413	fieF	NC_000913.3	4106469	4107371	+	RefSeq	511145	948413
948412	pfkA	NC_000913.3	4107552	4108514	+	RefSeq	511145	948412
948411	sbp	NC_000913.3	4108834	4109823	+	RefSeq	511145	948411
948410	cdh	NC_000913.3	4109930	4110685	+	RefSeq	511145	948410
948409	tpiA	NC_000913.3	4110740	4111507	-	RefSeq	511145	948409
948408	yiiQ	NC_000913.3	4111615	4112214	-	RefSeq	511145	948408
948417	yiiR	NC_000913.3	4112315	4112755	+	RefSeq	511145	948417
948416	yiiS	NC_000913.3	4112967	4113266	+	RefSeq	511145	948416
948415	uspD	NC_000913.3	4113293	4113721	+	RefSeq	511145	948415
948414	fpr	NC_000913.3	4113726	4114472	-	RefSeq	511145	948414
948424	glpX	NC_000913.3	4114569	4115579	-	RefSeq	511145	948424
948423	glpK	NC_000913.3	4115714	4117222	-	RefSeq	511145	948423
948422	glpF	NC_000913.3	4117245	4118090	-	RefSeq	511145	948422
948420	zapB	NC_000913.3	4118515	4118760	+	RefSeq	511145	948420
948419	rraA	NC_000913.3	4118845	4119330	-	RefSeq	511145	948419
948418	menA	NC_000913.3	4119423	4120349	-	RefSeq	511145	948418
948430	hslU	NC_000913.3	4120416	4121747	-	RefSeq	511145	948430
948429	hslV	NC_000913.3	4121757	4122287	-	RefSeq	511145	948429
948428	ftsN	NC_000913.3	4122380	4123339	-	RefSeq	511145	948428
948427	cytR	NC_000913.3	4123431	4124456	-	RefSeq	511145	948427
948426	priA	NC_000913.3	4124612	4126810	-	RefSeq	511145	948426
948425	rpmE	NC_000913.3	4127013	4127225	+	RefSeq	511145	948425
948436	yiiX	NC_000913.3	4127286	4127894	-	RefSeq	511145	948436
948435	metJ	NC_000913.3	4128078	4128395	-	RefSeq	511145	948435
948434	metB	NC_000913.3	4128672	4129832	+	RefSeq	511145	948434
948433	metL	NC_000913.3	4129835	4132267	+	RefSeq	511145	948433
948432	metF	NC_000913.3	4132616	4133506	+	RefSeq	511145	948432
948431	katG	NC_000913.3	4133835	4136015	+	RefSeq	511145	948431
948445	yijE	NC_000913.3	4136108	4137013	+	RefSeq	511145	948445
948441	yijF	NC_000913.3	4137040	4137657	-	RefSeq	511145	948441
948440	gldA	NC_000913.3	4137932	4139035	-	RefSeq	511145	948440
948439	fsaB	NC_000913.3	4139046	4139708	-	RefSeq	511145	948439
948437	ptsA	NC_000913.3	4139720	4142221	-	RefSeq	511145	948437
948448	frwC	NC_000913.3	4142530	4143609	+	RefSeq	511145	948448
948447	frwB	NC_000913.3	4143624	4143944	+	RefSeq	511145	948447
948454	pflD	NC_000913.3	4143995	4146292	+	RefSeq	511145	948454
948453	pflC	NC_000913.3	4146258	4147136	+	RefSeq	511145	948453
