gene_key	gene_name	chrom	start	end	strand	length	tax_id	entrez_gene_id
947834	gspH	NC_000913.3	3461468	3461977	+	510	511145	947834
947833	gspI	NC_000913.3	3461974	3462351	+	378	511145	947833
947832	gspJ	NC_000913.3	3462344	3462931	+	588	511145	947832
947831	gspK	NC_000913.3	3462924	3463907	+	984	511145	947831
947842	gspL	NC_000913.3	3463922	3465085	+	1164	511145	947842
947841	gspM	NC_000913.3	3465082	3465543	+	462	511145	947841
947840	gspO	NC_000913.3	3465543	3466220	+	678	511145	947840
947839	bfr	NC_000913.3	3466249	3466725	-	477	511145	947839
947836	bfd	NC_000913.3	3466797	3466991	-	195	511145	947836
947837	chiA	NC_000913.3	3467160	3469853	-	2694	511145	947837
947838	tufA	NC_000913.3	3470145	3471329	-	1185	511145	947838
947847	fusA	NC_000913.3	3471400	3473514	-	2115	511145	947847
947846	rpsG	NC_000913.3	3473542	3474081	-	540	511145	947846
947845	rpsL	NC_000913.3	3474178	3474552	-	375	511145	947845
947844	tusB	NC_000913.3	3474678	3474965	-	288	511145	947844
947853	tusC	NC_000913.3	3474973	3475332	-	360	511145	947853
947852	tusD	NC_000913.3	3475332	3475718	-	387	511145	947852
947851	yheO	NC_000913.3	3475718	3476440	-	723	511145	947851
947850	fkpA	NC_000913.3	3476607	3477419	-	813	511145	947850
947849	slyX	NC_000913.3	3477640	3477858	+	219	511145	947849
947859	slyD	NC_000913.3	3477907	3478497	-	591	511145	947859
1450290	yheV	NC_000913.3	3478592	3478792	-	201	511145	1450290
947858	kefB	NC_000913.3	3478802	3480607	-	1806	511145	947858
947857	kefG	NC_000913.3	3480607	3481161	-	555	511145	947857
947856	yheS	NC_000913.3	3481289	3483202	+	1914	511145	947856
947855	yheT	NC_000913.3	3483202	3484224	+	1023	511145	947855
947863	yheU	NC_000913.3	3484218	3484436	+	219	511145	947863
947862	prkB	NC_000913.3	3484490	3485359	+	870	511145	947862
947860	yhfA	NC_000913.3	3485414	3485818	-	405	511145	947860
302211670	ascrp	NC_000913.3	3485953	3486231	-	279	511145	302211670
947867	crp	NC_000913.3	3486120	3486752	+	633	511145	947867
947866	yhfK	NC_000913.3	3486791	3488893	+	2103	511145	947866
947864	argD	NC_000913.3	3488960	3490180	-	1221	511145	947864
71004572	yrfJ	NC_000913.3	3490132	3490185	-	54	511145	71004572
947873	pabA	NC_000913.3	3490266	3490829	-	564	511145	947873
947872	fic	NC_000913.3	3490861	3491463	-	603	511145	947872
947871	yhfG	NC_000913.3	3491453	3491620	-	168	511145	947871
947870	ppiA	NC_000913.3	3491725	3492297	-	573	511145	947870
947869	tsgA	NC_000913.3	3492568	3493749	+	1182	511145	947869
947868	nirB	NC_000913.3	3494011	3496554	+	2544	511145	947868
947881	nirD	NC_000913.3	3496551	3496877	+	327	511145	947881
2847757	nirC	NC_000913.3	3497003	3497809	+	807	511145	2847757
947880	cysG	NC_000913.3	3497828	3499201	+	1374	511145	947880
947879	yhfL	NC_000913.3	3499448	3499615	+	168	511145	947879
947878	frlA	NC_000913.3	3499910	3501247	+	1338	511145	947878
947875	frlB	NC_000913.3	3501268	3502290	+	1023	511145	947875
2847758	frlC	NC_000913.3	3502340	3503170	+	831	511145	2847758
947886	frlD	NC_000913.3	3503167	3503952	+	786	511145	947886
947885	frlR	NC_000913.3	3504052	3504783	+	732	511145	947885
947884	yhfS	NC_000913.3	3504935	3506020	-	1086	511145	947884
947883	yhfT	NC_000913.3	3506032	3507336	-	1305	511145	947883
947892	yhfU	NC_000913.3	3507348	3507701	-	354	511145	947892
947891	php	NC_000913.3	3507712	3508590	-	879	511145	947891
947890	yhfW	NC_000913.3	3508587	3509813	-	1227	511145	947890
947889	yhfX	NC_000913.3	3509813	3510976	-	1164	511145	947889
947888	yhfY	NC_000913.3	3511060	3511422	-	363	511145	947888
947897	yhfZ	NC_000913.3	3511439	3512344	-	906	511145	947897
947894	trpS	NC_000913.3	3512634	3513638	-	1005	511145	947894
947895	gph	NC_000913.3	3513631	3514389	-	759	511145	947895
947896	rpe	NC_000913.3	3514382	3515059	-	678	511145	947896
947893	dam	NC_000913.3	3515077	3515913	-	837	511145	947893
947930	damX	NC_000913.3	3516020	3517306	-	1287	511145	947930
947927	aroB	NC_000913.3	3517398	3518486	-	1089	511145	947927
2847759	aroK	NC_000913.3	3518543	3519064	-	522	511145	2847759
947901	hofQ	NC_000913.3	3519465	3520703	-	1239	511145	947901
947900	hofP	NC_000913.3	3520615	3521019	-	405	511145	947900
947899	hofO	NC_000913.3	3521009	3521449	-	441	511145	947899
947898	hofN	NC_000913.3	3521433	3521972	-	540	511145	947898
947908	hofM	NC_000913.3	3521972	3522751	-	780	511145	947908
947907	mrcA	NC_000913.3	3522871	3525423	+	2553	511145	947907
947906	nudE	NC_000913.3	3525589	3526149	-	561	511145	947906
947905	igaA	NC_000913.3	3526469	3528604	+	2136	511145	947905
947904	yrfG	NC_000913.3	3528669	3529337	+	669	511145	947904
947912	hslR	NC_000913.3	3529348	3529749	+	402	511145	947912
947178	hslO	NC_000913.3	3529774	3530652	+	879	511145	947178
947651	yhgE	NC_000913.3	3530715	3532439	-	1725	511145	947651
945667	pck	NC_000913.3	3532818	3534440	+	1623	511145	945667
947272	envZ	NC_000913.3	3534516	3535868	-	1353	511145	947272
947913	ompR	NC_000913.3	3535865	3536584	-	720	511145	947913
302211671	asompR	NC_000913.3	3536438	3536775	+	338	511145	302211671
2847706	greB	NC_000913.3	3536812	3537288	+	477	511145	2847706
947911	yhgF	NC_000913.3	3537385	3539706	+	2322	511145	947911
947909	feoA	NC_000913.3	3540163	3540390	+	228	511145	947909
947919	feoB	NC_000913.3	3540407	3542728	+	2322	511145	947919
947918	feoC	NC_000913.3	3542728	3542964	+	237	511145	947918
947917	rpnA	NC_000913.3	3543167	3544045	+	879	511145	947917
947916	bioH	NC_000913.3	3544074	3544844	-	771	511145	947916
947915	yhgH	NC_000913.3	3544882	3545565	+	684	511145	947915
947925	nfuA	NC_000913.3	3545624	3546199	+	576	511145	947925
947924	gntT	NC_000913.3	3546559	3547875	+	1317	511145	947924
947923	malQ	NC_000913.3	3547986	3550070	-	2085	511145	947923
947922	malP	NC_000913.3	3550080	3552473	-	2394	511145	947922
947921	malT	NC_000913.3	3553085	3555790	+	2706	511145	947921
2847707	rtcA	NC_000913.3	3555833	3556849	-	1017	511145	2847707
947929	rtcB	NC_000913.3	3556853	3558079	-	1227	511145	947929
947928	rtcR	NC_000913.3	3558268	3559866	+	1599	511145	947928
947936	glpG	NC_000913.3	3560622	3561452	-	831	511145	947936
947935	glpE	NC_000913.3	3561497	3561823	-	327	511145	947935
947934	glpD	NC_000913.3	3562013	3563518	+	1506	511145	947934
947933	yzgL	NC_000913.3	3563724	3564005	-	282	511145	947933
947931	glgP	NC_000913.3	3564134	3566581	-	2448	511145	947931
947932	glgA	NC_000913.3	3566600	3568033	-	1434	511145	947932
947942	glgC	NC_000913.3	3568033	3569328	-	1296	511145	947942
947941	glgX	NC_000913.3	3569346	3571319	-	1974	511145	947941
947940	glgB	NC_000913.3	3571316	3573502	-	2187	511145	947940
63925651	yhgO	NC_000913.3	3573660	3573701	-	42	511145	63925651
63925652	yhgP	NC_000913.3	3573679	3573708	-	30	511145	63925652
947939	asd	NC_000913.3	3573775	3574878	-	1104	511145	947939
947938	yhgN	NC_000913.3	3575071	3575664	+	594	511145	947938
2847760	gntU	NC_000913.3	3575721	3577061	-	1341	511145	2847760
947937	gntK	NC_000913.3	3577065	3577592	-	528	511145	947937
947946	gntR	NC_000913.3	3577731	3578726	-	996	511145	947946
947945	yhhW	NC_000913.3	3578950	3579645	-	696	511145	947945
947944	yhhX	NC_000913.3	3579768	3580805	-	1038	511145	947944
2847761	ryhB	NC_000913.3	3580922	3581016	-	95	511145	2847761
947943	yhhY	NC_000913.3	3581138	3581626	+	489	511145	947943
947952	yhhZ	NC_000913.3	3581863	3583041	+	1179	511145	947952
947950	insA6	NC_000913.3	3583483	3583758	+	276	511145	947950
947949	insB6	NC_000913.3	3583677	3584180	+	504	511145	947949
5061521	yrhD	NC_000913.3	3584404	3584559	+	156	511145	5061521
947948	yrhB	NC_000913.3	3584759	3585043	+	285	511145	947948
947947	ggt	NC_000913.3	3585081	3586823	-	1743	511145	947947
947956	yhhA	NC_000913.3	3586943	3587383	+	441	511145	947956
947955	ugpQ	NC_000913.3	3587370	3588113	-	744	511145	947955
947953	ugpC	NC_000913.3	3588110	3589180	-	1071	511145	947953
947959	ugpE	NC_000913.3	3589182	3590027	-	846	511145	947959
947957	ugpA	NC_000913.3	3590024	3590911	-	888	511145	947957
947962	ugpB	NC_000913.3	3591009	3592325	-	1317	511145	947962
947961	livF	NC_000913.3	3592724	3593437	-	714	511145	947961
947967	livG	NC_000913.3	3593439	3594206	-	768	511145	947967
947966	livM	NC_000913.3	3594203	3595480	-	1278	511145	947966
947965	livH	NC_000913.3	3595477	3596403	-	927	511145	947965
947964	livK	NC_000913.3	3596451	3597560	-	1110	511145	947964
947963	panZ	NC_000913.3	3597984	3598367	+	384	511145	947963
947971	livJ	NC_000913.3	3598555	3599658	-	1104	511145	947971
947970	rpoH	NC_000913.3	3599929	3600783	-	855	511145	947970
947969	ftsX	NC_000913.3	3601028	3602086	-	1059	511145	947969
947968	ftsE	NC_000913.3	3602079	3602747	-	669	511145	947968
947978	ftsY	NC_000913.3	3602750	3604243	-	1494	511145	947978
947977	rsmD	NC_000913.3	3604393	3604989	+	597	511145	947977
947976	yhhL	NC_000913.3	3604979	3605248	+	270	511145	947976
947975	yhhM	NC_000913.3	3605251	3605610	-	360	511145	947975
947973	yhhN	NC_000913.3	3605751	3606377	+	627	511145	947973
947972	zntA	NC_000913.3	3606451	3608649	+	2199	511145	947972
947974	tusA	NC_000913.3	3608751	3608996	-	246	511145	947974
947984	yhhQ	NC_000913.3	3609217	3609882	+	666	511145	947984
947983	dcrB	NC_000913.3	3609955	3610512	+	558	511145	947983
947982	yhhS	NC_000913.3	3610516	3611733	-	1218	511145	947982
947980	yhhT	NC_000913.3	3611865	3612914	+	1050	511145	947980
947979	acpT	NC_000913.3	3612969	3613556	+	588	511145	947979
947981	nikA	NC_000913.3	3613667	3615241	+	1575	511145	947981
947986	nikB	NC_000913.3	3615241	3616185	+	945	511145	947986
947990	nikC	NC_000913.3	3616182	3617015	+	834	511145	947990
947989	nikD	NC_000913.3	3617015	3617779	+	765	511145	947989
947987	nikE	NC_000913.3	3617776	3618582	+	807	511145	947987
947995	nikR	NC_000913.3	3618588	3618989	+	402	511145	947995
947994	rhsB	NC_000913.3	3619192	3623427	+	4236	511145	947994
947993	yhhH	NC_000913.3	3623399	3623782	+	384	511145	947993
947992	yhhI	NC_000913.3	3624378	3625514	+	1137	511145	947992
947991	yhhJ	NC_000913.3	3625679	3626803	-	1125	511145	947991
947998	rbbA	NC_000913.3	3626803	3629538	-	2736	511145	947998
948003	yhiI	NC_000913.3	3629535	3630602	-	1068	511145	948003
63925653	yhiY	NC_000913.3	3630665	3630778	-	114	511145	63925653
948001	yhiJ	NC_000913.3	3630968	3632590	-	1623	511145	948001
947997	yhiM	NC_000913.3	3634841	3635893	+	1053	511145	947997
947996	yhiN	NC_000913.3	3636208	3637410	-	1203	511145	947996
948009	pitA	NC_000913.3	3637642	3639141	+	1500	511145	948009
948008	uspB	NC_000913.3	3639385	3639720	-	336	511145	948008
948007	uspA	NC_000913.3	3640111	3640545	+	435	511145	948007
63925654	yriA	NC_000913.3	3640612	3640686	-	75	511145	63925654
63925655	yriB	NC_000913.3	3640643	3640696	-	54	511145	63925655
948006	dtpB	NC_000913.3	3640862	3642331	+	1470	511145	948006
948005	rsmJ	NC_000913.3	3642380	3643132	-	753	511145	948005
948016	prlC	NC_000913.3	3643140	3645182	-	2043	511145	948016
948012	rlmJ	NC_000913.3	3645385	3646227	+	843	511145	948012
948014	gor	NC_000913.3	3646299	3647651	+	1353	511145	948014
5061522	dinQ	NC_000913.3	3647705	3647788	-	84	511145	5061522
19351531	agrA	NC_000913.3	3648063	3648144	+	82	511145	19351531
19351532	agrB	NC_000913.3	3648294	3648375	+	82	511145	19351532
948013	arsR	NC_000913.3	3648528	3648881	+	354	511145	948013
948011	arsB	NC_000913.3	3648935	3650224	+	1290	511145	948011
948018	arsC	NC_000913.3	3650237	3650662	+	426	511145	948018
948015	insH11	NC_000913.3	3652182	3653162	-	981	511145	948015
948022	slp	NC_000913.3	3653961	3654527	+	567	511145	948022
948021	dctR	NC_000913.3	3654683	3655213	+	531	511145	948021
948019	yhiD	NC_000913.3	3655255	3655902	-	648	511145	948019
948026	hdeB	NC_000913.3	3655966	3656292	-	327	511145	948026
948025	hdeA	NC_000913.3	3656408	3656740	-	333	511145	948025
948024	hdeD	NC_000913.3	3656995	3657567	+	573	511145	948024
11115378	arrS	NC_000913.3	3657985	3658054	-	70	511145	11115378
948023	gadE	NC_000913.3	3658366	3658893	+	528	511145	948023
38094974	gadF	NC_000913.3	3658992	3659082	+	91	511145	38094974
948031	mdtE	NC_000913.3	3659232	3660389	+	1158	511145	948031
948030	mdtF	NC_000913.3	3660414	3663527	+	3114	511145	948030
948029	gadW	NC_000913.3	3663890	3664618	-	729	511145	948029
2847729	gadY	NC_000913.3	3664864	3664969	+	106	511145	2847729
948028	gadX	NC_000913.3	3664986	3665810	-	825	511145	948028
948027	gadA	NC_000913.3	3666180	3667580	-	1401	511145	948027
948038	ccp	NC_000913.3	3667791	3669188	-	1398	511145	948038
948037	treF	NC_000913.3	3669592	3671241	+	1650	511145	948037
948036	yhjB	NC_000913.3	3671292	3671894	-	603	511145	948036
948035	rcdB	NC_000913.3	3672414	3673313	+	900	511145	948035
948033	yhjD	NC_000913.3	3673362	3674375	+	1014	511145	948033
948032	yhjE	NC_000913.3	3674786	3676108	+	1323	511145	948032
948043	yhjG	NC_000913.3	3676290	3678350	-	2061	511145	948043
948042	pdeH	NC_000913.3	3678420	3679187	-	768	511145	948042
948041	kdgK	NC_000913.3	3679419	3680348	+	930	511145	948041
948040	yhjJ	NC_000913.3	3680444	3681940	-	1497	511145	948040
948039	dctA	NC_000913.3	3682161	3683447	-	1287	511145	948039
948048	pdeK	NC_000913.3	3683630	3685618	-	1989	511145	948048
948047	bcsC	NC_000913.3	3685700	3689173	-	3474	511145	948047
948046	bcsZ	NC_000913.3	3689155	3690261	-	1107	511145	948046
948045	bcsB	NC_000913.3	3690268	3692607	-	2340	511145	948045
948053	bcsA	NC_000913.3	3692618	3695236	-	2619	511145	948053
948051	yhjR	NC_000913.3	3695997	3696185	-	189	511145	948051
948050	bcsE	NC_000913.3	3696458	3698029	+	1572	511145	948050
948059	bcsF	NC_000913.3	3698026	3698217	+	192	511145	948059
948058	bcsG	NC_000913.3	3698214	3699893	+	1680	511145	948058
2847730	ldrD	NC_000913.3	3699980	3700087	-	108	511145	2847730
2847731	rdlD	NC_000913.3	3700136	3700199	+	64	511145	2847731
948057	yhjV	NC_000913.3	3700563	3701834	+	1272	511145	948057
948056	dppF	NC_000913.3	3701864	3702868	-	1005	511145	948056
948065	dppD	NC_000913.3	3702865	3703848	-	984	511145	948065
948064	dppC	NC_000913.3	3703859	3704761	-	903	511145	948064
948063	dppB	NC_000913.3	3704771	3705790	-	1020	511145	948063
948062	dppA	NC_000913.3	3706098	3707705	-	1608	511145	948062
948061	proK	NC_000913.3	3708616	3708692	-	77	511145	948061
948068	eptB	NC_000913.3	3708784	3710475	-	1692	511145	948068
948066	yhjX	NC_000913.3	3710799	3712007	-	1209	511145	948066
948073	yhjY	NC_000913.3	3712236	3712934	-	699	511145	948073
947137	tag	NC_000913.3	3713092	3713655	+	564	511145	947137
946460	yiaC	NC_000913.3	3713652	3714092	+	441	511145	946460
946915	bisC	NC_000913.3	3714061	3716394	-	2334	511145	946915
948075	yiaD	NC_000913.3	3716547	3717206	+	660	511145	948075
948074	ghrB	NC_000913.3	3717310	3718284	+	975	511145	948074
948072	yiaF	NC_000913.3	3718334	3719044	-	711	511145	948072
948071	yiaG	NC_000913.3	3719478	3719768	+	291	511145	948071
948070	cspA	NC_000913.3	3720049	3720261	+	213	511145	948070
63925656	ysaE	NC_000913.3	3720400	3720471	+	72	511145	63925656
2847732	hokA	NC_000913.3	3720448	3720600	-	153	511145	2847732
948082	insJ	NC_000913.3	3720680	3721201	+	522	511145	948082
948081	insK	NC_000913.3	3721198	3722049	+	852	511145	948081
948080	glyS	NC_000913.3	3722328	3724397	-	2070	511145	948080
948079	glyQ	NC_000913.3	3724407	3725318	-	912	511145	948079
1450292	ysaB	NC_000913.3	3725413	3725712	-	300	511145	1450292
948077	wecH	NC_000913.3	3725887	3726882	+	996	511145	948077
948078	yiaA	NC_000913.3	3726924	3727361	-	438	511145	948078
948152	yiaB	NC_000913.3	3727407	3727748	-	342	511145	948152
948133	xylB	NC_000913.3	3727917	3729371	-	1455	511145	948133
71004573	xylZ	NC_000913.3	3729386	3729545	-	160	511145	71004573
948141	xylA	NC_000913.3	3729443	3730765	-	1323	511145	948141
948090	xylF	NC_000913.3	3731131	3732123	+	993	511145	948090
948127	xylG	NC_000913.3	3732201	3733742	+	1542	511145	948127
948083	xylH	NC_000913.3	3733720	3734901	+	1182	511145	948083
948086	xylR	NC_000913.3	3734979	3736157	+	1179	511145	948086
948089	bax	NC_000913.3	3736353	3737177	-	825	511145	948089
63925657	baxL	NC_000913.3	3737177	3737203	-	27	511145	63925657
948088	malS	NC_000913.3	3737497	3739527	+	2031	511145	948088
948087	avtA	NC_000913.3	3739705	3740958	+	1254	511145	948087
948085	ysaA	NC_000913.3	3741109	3741582	-	474	511145	948085
948084	plaR	NC_000913.3	3741684	3742532	-	849	511145	948084
948096	yiaK	NC_000913.3	3742733	3743731	+	999	511145	948096
948094	yiaL	NC_000913.3	3743743	3744210	+	468	511145	948094
948093	yiaM	NC_000913.3	3744328	3744801	+	474	511145	948093
948092	yiaN	NC_000913.3	3744804	3746081	+	1278	511145	948092
948091	yiaO	NC_000913.3	3746094	3747080	+	987	511145	948091
948101	lyxK	NC_000913.3	3747084	3748580	+	1497	511145	948101
948098	sgbH	NC_000913.3	3748577	3749239	+	663	511145	948098
948100	sgbU	NC_000913.3	3749232	3750092	+	861	511145	948100
948099	sgbE	NC_000913.3	3750086	3750781	+	696	511145	948099
948097	yiaT	NC_000913.3	3751128	3751868	-	741	511145	948097
948107	yiaU	NC_000913.3	3751992	3752966	+	975	511145	948107
948106	yiaV	NC_000913.3	3752963	3754099	-	1137	511145	948106
948105	yiaW	NC_000913.3	3754105	3754428	-	324	511145	948105
948104	aldB	NC_000913.3	3754973	3756511	-	1539	511145	948104
948102	yiaY	NC_000913.3	3756676	3757827	-	1152	511145	948102
948103	selB	NC_000913.3	3758017	3759861	-	1845	511145	948103
948124	selA	NC_000913.3	3759858	3761249	-	1392	511145	948124
948113	yibF	NC_000913.3	3761347	3761955	-	609	511145	948113
948120	rhsA	NC_000913.3	3762183	3766316	+	4134	511145	948120
948108	yibA	NC_000913.3	3766337	3767179	+	843	511145	948108
948111	yibG	NC_000913.3	3768177	3768638	+	462	511145	948111
5061524	yibV	NC_000913.3	3769345	3769680	+	336	511145	5061524
948110	yibH	NC_000913.3	3770243	3771379	-	1137	511145	948110
948109	yibI	NC_000913.3	3771382	3771744	-	363	511145	948109
948118	mtlA	NC_000913.3	3772281	3774194	+	1914	511145	948118
948117	mtlD	NC_000913.3	3774424	3775572	+	1149	511145	948117
948116	mtlR	NC_000913.3	3775572	3776159	+	588	511145	948116
1450299	yibT	NC_000913.3	3776171	3776380	-	210	511145	1450299
948115	yibL	NC_000913.3	3776665	3777027	+	363	511145	948115
948114	lldP	NC_000913.3	3777399	3779054	+	1656	511145	948114
948122	lldR	NC_000913.3	3779054	3779830	+	777	511145	948122
948121	lldD	NC_000913.3	3779827	3781017	+	1191	511145	948121
948119	trmL	NC_000913.3	3781215	3781688	+	474	511145	948119
948126	cysE	NC_000913.3	3781741	3782562	-	822	511145	948126
948125	gpsA	NC_000913.3	3782642	3783661	-	1020	511145	948125
948123	secB	NC_000913.3	3783661	3784128	-	468	511145	948123
948132	grxC	NC_000913.3	3784191	3784442	-	252	511145	948132
948131	yibN	NC_000913.3	3784584	3785015	-	432	511145	948131
948130	gpmM	NC_000913.3	3785260	3786804	+	1545	511145	948130
948129	envC	NC_000913.3	3786838	3788097	+	1260	511145	948129
948128	yibQ	NC_000913.3	3788101	3789060	+	960	511145	948128
948140	waaH	NC_000913.3	3789047	3790081	-	1035	511145	948140
948139	tdh	NC_000913.3	3790320	3791345	-	1026	511145	948139
948138	kbl	NC_000913.3	3791355	3792551	-	1197	511145	948138
948137	htrL	NC_000913.3	3792826	3793683	-	858	511145	948137
948134	rfaD	NC_000913.3	3793987	3794919	+	933	511145	948134
948135	waaF	NC_000913.3	3794929	3795975	+	1047	511145	948135
948136	waaC	NC_000913.3	3795979	3796938	+	960	511145	948136
948148	waaL	NC_000913.3	3796948	3798207	+	1260	511145	948148
63925658	yibX	NC_000913.3	3797772	3798014	-	243	511145	63925658
63925659	yibY	NC_000913.3	3798039	3798149	-	111	511145	63925659
948147	waaU	NC_000913.3	3798239	3799312	-	1074	511145	948147
948146	waaZ	NC_000913.3	3799345	3800196	-	852	511145	948146
948145	waaY	NC_000913.3	3800267	3800965	-	699	511145	948145
948142	waaJ	NC_000913.3	3800983	3801999	-	1017	511145	948142
948143	waaO	NC_000913.3	3802039	3803058	-	1020	511145	948143
948144	waaB	NC_000913.3	3803058	3804137	-	1080	511145	948144
948151	waaS	NC_000913.3	3804181	3805116	-	936	511145	948151
948150	waaP	NC_000913.3	3805153	3805950	-	798	511145	948150
948149	waaG	NC_000913.3	3805943	3807067	-	1125	511145	948149
948155	waaQ	NC_000913.3	3807064	3808098	-	1035	511145	948155
63925660	rirA	NC_000913.3	3808166	3808238	-	73	511145	63925660
949048	waaA	NC_000913.3	3808540	3809817	+	1278	511145	949048
947386	coaD	NC_000913.3	3809825	3810304	+	480	511145	947386
946765	mutM	NC_000913.3	3810343	3811152	-	810	511145	946765
946318	rpmG	NC_000913.3	3811250	3811417	-	168	511145	946318
946941	rpmB	NC_000913.3	3811438	3811674	-	237	511145	946941
948968	yicR	NC_000913.3	3811891	3812559	-	669	511145	948968
949047	dfp	NC_000913.3	3812731	3813951	+	1221	511145	949047
948607	dut	NC_000913.3	3813929	3814387	+	459	511145	948607
948158	slmA	NC_000913.3	3814494	3815090	+	597	511145	948158
948157	pyrE	NC_000913.3	3815127	3815768	-	642	511145	948157
948156	rph	NC_000913.3	3815863	3816549	-	687	511145	948156
948154	yicC	NC_000913.3	3816676	3817539	+	864	511145	948154
948153	dinD	NC_000913.3	3817760	3818584	+	825	511145	948153
948165	yicG	NC_000913.3	3818874	3819491	+	618	511145	948165
948164	ligB	NC_000913.3	3819488	3821170	-	1683	511145	948164
948163	gmk	NC_000913.3	3821428	3822051	+	624	511145	948163
948160	rpoZ	NC_000913.3	3822106	3822381	+	276	511145	948160
948159	spoT	NC_000913.3	3822400	3824508	+	2109	511145	948159
948161	trmH	NC_000913.3	3824515	3825204	+	690	511145	948161
948162	recG	NC_000913.3	3825210	3827291	+	2082	511145	948162
948166	gltS	NC_000913.3	3827460	3828665	-	1206	511145	948166
948172	xanP	NC_000913.3	3828945	3830336	+	1392	511145	948172
948171	yicH	NC_000913.3	3830457	3832166	+	1710	511145	948171
948169	yicI	NC_000913.3	3832219	3834537	-	2319	511145	948169
948168	yicJ	NC_000913.3	3834547	3835929	-	1383	511145	948168
948167	selC	NC_000913.3	3836222	3836316	+	95	511145	948167
948177	setC	NC_000913.3	3836953	3838137	+	1185	511145	948177
948176	yicL	NC_000913.3	3838248	3839171	+	924	511145	948176
63925661	yicU	NC_000913.3	3838642	3838701	-	60	511145	63925661
948175	nlpA	NC_000913.3	3839175	3839993	-	819	511145	948175
1450300	yicS	NC_000913.3	3840215	3840508	+	294	511145	1450300
948213	nepI	NC_000913.3	3840549	3841739	-	1191	511145	948213
948173	yicN	NC_000913.3	3841950	3842402	-	453	511145	948173
948174	adeQ	NC_000913.3	3842455	3843789	-	1335	511145	948174
948210	adeD	NC_000913.3	3843964	3845730	+	1767	511145	948210
71004574	uhpU	NC_000913.3	3845730	3845995	-	266	511145	71004574
948201	uhpT	NC_000913.3	3845776	3847167	-	1392	511145	948201
948184	uhpC	NC_000913.3	3847305	3848624	-	1320	511145	948184
948195	uhpB	NC_000913.3	3848634	3850136	-	1503	511145	948195
948178	uhpA	NC_000913.3	3850136	3850726	-	591	511145	948178
948183	ilvN	NC_000913.3	3850802	3851092	-	291	511145	948183
948182	ilvB	NC_000913.3	3851096	3852784	-	1689	511145	948182
948181	ivbL	NC_000913.3	3852890	3852988	-	99	511145	948181
5061525	istR	NC_000913.3	3853118	3853257	-	140	511145	5061525
5061527	tisB	NC_000913.3	3853553	3853642	+	90	511145	5061527
63925662	ysdE	NC_000913.3	3853766	3853840	-	75	511145	63925662
948180	emrD	NC_000913.3	3853922	3855106	+	1185	511145	948180
948179	yidF	NC_000913.3	3855114	3855611	-	498	511145	948179
948191	yidG	NC_000913.3	3855608	3855970	-	363	511145	948191
948190	yidH	NC_000913.3	3855960	3856307	-	348	511145	948190
948189	yidI	NC_000913.3	3856415	3856864	+	450	511145	948189
948188	yidJ	NC_000913.3	3856911	3858404	-	1494	511145	948188
948185	yidK	NC_000913.3	3858401	3860116	-	1716	511145	948185
948186	yidL	NC_000913.3	3860283	3861176	+	894	511145	948186
2847722	glvB	NC_000913.3	3861987	3862472	-	486	511145	2847722
2847721	glvC	NC_000913.3	3862497	3863603	-	1107	511145	2847721
948194	yidP	NC_000913.3	3863899	3864615	+	717	511145	948194
948193	yidE	NC_000913.3	3864612	3866273	-	1662	511145	948193
948192	ibpB	NC_000913.3	3866469	3866897	-	429	511145	948192
948200	ibpA	NC_000913.3	3867009	3867422	-	414	511145	948200
948199	yidQ	NC_000913.3	3867728	3868060	+	333	511145	948199
948198	yidR	NC_000913.3	3868062	3869309	-	1248	511145	948198
948197	cbrA	NC_000913.3	3869377	3870441	+	1065	511145	948197
948196	dgoT	NC_000913.3	3870438	3871730	-	1293	511145	948196
2847765	dgoD	NC_000913.3	3871850	3872998	-	1149	511145	2847765
2847766	dgoA	NC_000913.3	3872995	3873612	-	618	511145	2847766
948207	dgoK	NC_000913.3	3873596	3874474	-	879	511145	948207
2847767	dgoR	NC_000913.3	3874471	3875160	-	690	511145	2847767
948202	yidX	NC_000913.3	3875438	3876094	+	657	511145	948202
948204	yidA	NC_000913.3	3876140	3876952	-	813	511145	948204
948212	yidB	NC_000913.3	3877067	3877465	-	399	511145	948212
948211	gyrB	NC_000913.3	3877705	3880119	-	2415	511145	948211
948209	recF	NC_000913.3	3880148	3881221	-	1074	511145	948209
948218	dnaN	NC_000913.3	3881221	3882321	-	1101	511145	948218
948217	dnaA	NC_000913.3	3882326	3883729	-	1404	511145	948217
38094975	ysdD	NC_000913.3	3884026	3884106	+	81	511145	38094975
948216	rpmH	NC_000913.3	3884336	3884476	+	141	511145	948216
948215	rnpA	NC_000913.3	3884493	3884852	+	360	511145	948215
1450303	yidD	NC_000913.3	3884816	3885073	+	258	511145	1450303
948214	yidC	NC_000913.3	3885076	3886722	+	1647	511145	948214
948222	mnmE	NC_000913.3	3886828	3888192	+	1365	511145	948222
948223	tnaC	NC_000913.3	3888435	3888509	+	75	511145	948223
948221	tnaA	NC_000913.3	3888730	3890145	+	1416	511145	948221
948220	tnaB	NC_000913.3	3890236	3891483	+	1248	511145	948220
948219	mdtL	NC_000913.3	3891615	3892790	+	1176	511145	948219
948227	yidZ	NC_000913.3	3892765	3893724	+	960	511145	948227
948226	yieE	NC_000913.3	3893881	3894630	+	750	511145	948226
